"State","County","Year","Beach Id","Beach Name","Beach Status","Reported","Station ID","Activity ID","Action Type","ActionStartDate","ActionEndDate","ActionDuration Days","Percentage oftime beachwas affectedduring open hours","Time affected(in hours)","Time beachis open(in hours)","Action Reasons","Action ReasonsComment","Action Indicator","Action IndicatorComment","Action Possible Source","Action PossibleSourceComment"
"NY","BRONX","2016","NY300205","LOCUST POINT YACHT CLUB","No advisory or closure","Y","21NYBCH|NY300205-01","476486","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY300205","LOCUST POINT YACHT CLUB","No advisory or closure","Y","21NYBCH|NY300205-01","476484","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY300205","LOCUST POINT YACHT CLUB","No advisory or closure","Y","21NYBCH|NY300205-01","476486","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY300205","LOCUST POINT YACHT CLUB","No advisory or closure","Y","21NYBCH|NY300205-01","476485","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY300205","LOCUST POINT YACHT CLUB","No advisory or closure","Y","21NYBCH|NY300205-01","476485","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY300205","LOCUST POINT YACHT CLUB","No advisory or closure","Y","21NYBCH|NY300205-01","476484","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","SUFFOLK","2016","NY404494","LONG BEACH","No advisory or closure","Y","21NYBCH|NY404494-01","476564","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY404494","LONG BEACH","No advisory or closure","Y","21NYBCH|NY404494-01","476565","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","WESTCHESTER","2016","NY958766","MAMARONECK BEACH AND CABANA CLUB","No advisory or closure","Y","21NYBCH|NY958766-01","476981","Closure","28-JUN-16","01-JUL-16","3","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","WESTCHESTER","2016","NY958766","MAMARONECK BEACH AND CABANA CLUB","No advisory or closure","Y","21NYBCH|NY958766-01","476983","Closure","29-JUL-16","31-JUL-16","2","100","24","24","SEWAGE","-","PREEMPT","-","RUNOFF","-"
"NY","WESTCHESTER","2016","NY958766","MAMARONECK BEACH AND CABANA CLUB","No advisory or closure","Y","21NYBCH|NY958766-01","476982","Closure","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","KINGS","2016","NY527095","MANHATTAN BEACH","No advisory or closure","Y","21NYBCH|NY527095-01","476685","Contamination Advisory","28-JUL-16","29-JUL-16","2","100","24","24","ELEV_BACT","-","ENTERO","-","CSO","-"
"NY","KINGS","2016","NY527095","MANHATTAN BEACH","No advisory or closure","Y","21NYBCH|NY527095-01","476685","Contamination Advisory","28-JUL-16","29-JUL-16","2","100","24","24","ELEV_BACT","-","ENTERO","-","STORM","-"
"NY","BRONX","2016","NY818686","MANHEM BEACH CLUB","No advisory or closure","Y","21NYBCH|NY818686-01","476904","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY818686","MANHEM BEACH CLUB","No advisory or closure","Y","21NYBCH|NY818686-01","476904","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY818686","MANHEM BEACH CLUB","No advisory or closure","Y","21NYBCH|NY818686-01","476903","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY818686","MANHEM BEACH CLUB","No advisory or closure","Y","21NYBCH|NY818686-01","476903","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY818686","MANHEM BEACH CLUB","No advisory or closure","Y","21NYBCH|NY818686-01","476902","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY818686","MANHEM BEACH CLUB","No advisory or closure","Y","21NYBCH|NY818686-01","476902","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY818686","MANHEM BEACH CLUB","No advisory or closure","Y","21NYBCH|NY818686-01","476901","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY818686","MANHEM BEACH CLUB","No advisory or closure","Y","21NYBCH|NY818686-01","476901","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","RICHMOND","2016","NY526586","MIDLAND BEACH","No advisory or closure","Y","21NYBCH|NY526586-01","476683","Contamination Advisory","29-JUL-16","30-JUL-16","2","100","24","24","OTHER","Floatable Debris","PREEMPT","-","UNKNOWN","-"
"NY","SUFFOLK","2016","NY612297","MILLER PLACE PARK BEACH","No advisory or closure","Y","21NYBCH|NY612297-01","476763","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY612297","MILLER PLACE PARK BEACH","No advisory or closure","Y","21NYBCH|NY612297-01","476764","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY623549","MORGAN MEMORIAL BEACH","No advisory or closure","Y","21NYBCH|NY623549-01","476775","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY623549","MORGAN MEMORIAL BEACH","No advisory or closure","Y","21NYBCH|NY623549-01","476776","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY623549","MORGAN MEMORIAL BEACH","No advisory or closure","Y","21NYBCH|NY623549-01","476774","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY549702","MORRIS YACHT AND BEACH CLUB","No advisory or closure","Y","21NYBCH|NY549702-01","476700","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY549702","MORRIS YACHT AND BEACH CLUB","No advisory or closure","Y","21NYBCH|NY549702-01","476700","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY549702","MORRIS YACHT AND BEACH CLUB","No advisory or closure","Y","21NYBCH|NY549702-01","476699","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY549702","MORRIS YACHT AND BEACH CLUB","No advisory or closure","Y","21NYBCH|NY549702-01","476698","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY549702","MORRIS YACHT AND BEACH CLUB","No advisory or closure","Y","21NYBCH|NY549702-01","476698","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY549702","MORRIS YACHT AND BEACH CLUB","No advisory or closure","Y","21NYBCH|NY549702-01","476697","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY549702","MORRIS YACHT AND BEACH CLUB","No advisory or closure","Y","21NYBCH|NY549702-01","476697","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY549702","MORRIS YACHT AND BEACH CLUB","No advisory or closure","Y","21NYBCH|NY549702-01","476699","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY260692","NATHAN HALE BEACH CLUB","No advisory or closure","Y","21NYBCH|NY260692-01","476477","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY260692","NATHAN HALE BEACH CLUB","No advisory or closure","Y","21NYBCH|NY260692-01","476478","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY645739","NISSEQUOGUE POINT BEACH","No advisory or closure","Y","21NYBCH|NY645739-01","476832","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY645739","NISSEQUOGUE POINT BEACH","No advisory or closure","Y","21NYBCH|NY645739-01","476833","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY565139","NORTH HEMPSTEAD BEACH PARK (BAR BEACH)","No advisory or closure","Y","21NYBCH|NY565139-01","476722","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY565139","NORTH HEMPSTEAD BEACH PARK (BAR BEACH)","No advisory or closure","Y","21NYBCH|NY565139-01","476721","Rain Advisory","15-JUL-16","16-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY565139","NORTH HEMPSTEAD BEACH PARK (BAR BEACH)","No advisory or closure","Y","21NYBCH|NY565139-01","476719","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY565139","NORTH HEMPSTEAD BEACH PARK (BAR BEACH)","No advisory or closure","Y","21NYBCH|NY565139-01","476720","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476648","Contamination Advisory","09-JUL-16","10-JUL-16","1","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476655","Contamination Advisory","27-JUL-16","28-JUL-16","1","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476654","Closure","26-JUL-16","27-JUL-16","2","100","24","24","MODEL","-","OTHER","Secchi","UNKNOWN","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476644","Contamination Advisory","24-JUN-16","25-JUN-16","1","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476645","Contamination Advisory","29-JUN-16","01-JUL-16","2","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476646","Closure","02-JUL-16","03-JUL-16","2","100","24","24","MODEL","-","PREEMPT","-","RUNOFF","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476647","Contamination Advisory","03-JUL-16","04-JUL-16","1","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476656","Closure","29-JUL-16","31-JUL-16","2","100","24","24","MODEL","-","OTHER","Secchi","UNKNOWN","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476649","Closure","10-JUL-16","11-JUL-16","1","100","24","24","MODEL","-","OTHER","Secchi","UNKNOWN","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476650","Closure","11-JUL-16","12-JUL-16","1","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476651","Contamination Advisory","15-JUL-16","17-JUL-16","2","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476652","Closure","17-JUL-16","18-JUL-16","2","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","MONROE","2016","NY501691","ONTARIO BEACH","No advisory or closure","Y","21NYBCH|NY501691-01","476653","Contamination Advisory","20-JUL-16","21-JUL-16","1","100","24","24","ELEV_BACT","-","ECOLI","-","UNKNOWN","-"
"NY","WESTCHESTER","2016","NY466491","ORIENTA BEACH CLUB","No advisory or closure","Y","21NYBCH|NY466491-01","476625","Closure","29-JUL-16","31-JUL-16","2","100","24","24","SEWAGE","-","PREEMPT","-","RUNOFF","-"
"NY","WESTCHESTER","2016","NY466491","ORIENTA BEACH CLUB","No advisory or closure","Y","21NYBCH|NY466491-01","476624","Closure","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","WESTCHESTER","2016","NY466491","ORIENTA BEACH CLUB","No advisory or closure","Y","21NYBCH|NY466491-01","476623","Closure","28-JUN-16","01-JUL-16","3","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY482754","PHILIP HEALEY","No advisory or closure","Y","21NYBCH|NY482754-01","476640","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY482754","PHILIP HEALEY","No advisory or closure","Y","21NYBCH|NY482754-01","476638","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY482754","PHILIP HEALEY","No advisory or closure","Y","21NYBCH|NY482754-01","476639","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY482754","PHILIP HEALEY","No advisory or closure","Y","21NYBCH|NY482754-01","476637","Rain Advisory","28-JUN-16","29-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","ERIE","2016","NY309842","PIONEER CAMP","No advisory or closure","Y","21NYBCH|NY309842-01","476498","Closure","15-JUL-16","17-JUL-16","2","100","24","24","ELEV_BACT","-","ECOLI","-","RUNOFF","-"
"NY","NASSAU","2016","NY975269","PIPING ROCK BEACH","No advisory or closure","Y","21NYBCH|NY975269-01","476999","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY975269","PIPING ROCK BEACH","No advisory or closure","Y","21NYBCH|NY975269-01","476998","Rain Advisory","26-JUL-16","27-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY975269","PIPING ROCK BEACH","No advisory or closure","Y","21NYBCH|NY975269-01","476997","Rain Advisory","08-JUL-16","09-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY975269","PIPING ROCK BEACH","No advisory or closure","Y","21NYBCH|NY975269-01","476996","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY975269","PIPING ROCK BEACH","No advisory or closure","Y","21NYBCH|NY975269-01","476995","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","CHAUTAUQUA","2016","NY355904","POINT GRATIOT BEACH - EAST","No advisory or closure","Y","21NYBCH|NY355904-01","476527","Closure","25-JUL-16","26-JUL-16","2","100","24","24","MODEL","-","PREEMPT","-","STORM","-"
"NY","CHAUTAUQUA","2016","NY355904","POINT GRATIOT BEACH - EAST","No advisory or closure","Y","21NYBCH|NY355904-01","476526","Closure","18-JUL-16","18-JUL-16","1","100","24","24","MODEL","-","PREEMPT","-","STORM","-"
"NY","CHAUTAUQUA","2016","NY355904","POINT GRATIOT BEACH - EAST","No advisory or closure","Y","21NYBCH|NY355904-01","476525","Closure","14-JUL-16","14-JUL-16","1","100","24","24","MODEL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY729319","PRICES BEND BEACH","No advisory or closure","Y","21NYBCH|NY729319-01","476865","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY729319","PRICES BEND BEACH","No advisory or closure","Y","21NYBCH|NY729319-01","476866","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY558450","PRYIBIL BEACH","No advisory or closure","Y","21NYBCH|NY558450-01","476709","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY558450","PRYIBIL BEACH","No advisory or closure","Y","21NYBCH|NY558450-01","476710","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY558450","PRYIBIL BEACH","No advisory or closure","Y","21NYBCH|NY558450-01","476711","Rain Advisory","08-JUL-16","09-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY558450","PRYIBIL BEACH","No advisory or closure","Y","21NYBCH|NY558450-01","476712","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY324010","SAYVILLE MARINA PARK","No advisory or closure","Y","21NYBCH|NY324010-01","476500","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY324010","SAYVILLE MARINA PARK","No advisory or closure","Y","21NYBCH|NY324010-01","476501","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY779726","SCHUBERT BEACH","No advisory or closure","Y","21NYBCH|NY779726-01","476886","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY779726","SCHUBERT BEACH","No advisory or closure","Y","21NYBCH|NY779726-01","476885","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY417062-01","476586","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY417062-01","476587","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY417062-01","476587","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY417062-01","476586","Rain Advisory","26-JUL-16","26-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY417062-01","476585","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY417062-01","476585","Rain Advisory","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","BRONX","2016","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY417062-01","476584","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","CSO","-"
"NY","BRONX","2016","NY417062","SCHUYLER HILL CIVIC ASSOCIATION","No advisory or closure","Y","21NYBCH|NY417062-01","476584","Rain Advisory","06-JUN-16","06-JUN-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY612795","SCOTTS BEACH","No advisory or closure","Y","21NYBCH|NY612795-01","476765","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY612795","SCOTTS BEACH","No advisory or closure","Y","21NYBCH|NY612795-01","476766","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY979731","SEA CLIFF BEACH","No advisory or closure","Y","21NYBCH|NY979731-01","477005","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY979731","SEA CLIFF BEACH","No advisory or closure","Y","21NYBCH|NY979731-01","477004","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY979731","SEA CLIFF BEACH","No advisory or closure","Y","21NYBCH|NY979731-01","477003","Rain Advisory","02-JUL-16","03-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY401374","SHIRLEY BEACH","No advisory or closure","Y","21NYBCH|NY401374-01","476559","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY401374","SHIRLEY BEACH","No advisory or closure","Y","21NYBCH|NY401374-01","476560","Closure","11-JUL-16","13-JUL-16","3","100","24","24","ELEV_BACT","-","ENTERO","-","STORM","-"
"NY","SUFFOLK","2016","NY401374","SHIRLEY BEACH","No advisory or closure","Y","21NYBCH|NY401374-01","476561","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","WESTCHESTER","2016","NY629541","SHORE ACRES CLUB","No advisory or closure","Y","21NYBCH|NY629541-01","476811","Closure","05-JUL-16","06-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","WESTCHESTER","2016","NY629541","SHORE ACRES CLUB","No advisory or closure","Y","21NYBCH|NY629541-01","476812","Closure","29-JUL-16","31-JUL-16","2","100","24","24","SEWAGE","-","PREEMPT","-","RUNOFF","-"
"NY","WESTCHESTER","2016","NY629541","SHORE ACRES CLUB","No advisory or closure","Y","21NYBCH|NY629541-01","476810","Closure","28-JUN-16","01-JUL-16","3","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY113506","SHOREHAM BEACH","No advisory or closure","Y","21NYBCH|NY113506-01","476413","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY113506","SHOREHAM BEACH","No advisory or closure","Y","21NYBCH|NY113506-01","476412","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY954310","SHOREHAM SHORE CLUB","No advisory or closure","Y","21NYBCH|NY954310-01","476978","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY954310","SHOREHAM SHORE CLUB","No advisory or closure","Y","21NYBCH|NY954310-01","476979","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY498489","SHOREHAM VILLAGE BEACH","No advisory or closure","Y","21NYBCH|NY498489-01","476642","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY498489","SHOREHAM VILLAGE BEACH","No advisory or closure","Y","21NYBCH|NY498489-01","476643","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY382589","SHORT BEACH","No advisory or closure","Y","21NYBCH|NY382589-01","476550","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY382589","SHORT BEACH","No advisory or closure","Y","21NYBCH|NY382589-01","476551","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY871151","SOUND BEACH POA - WEST","No advisory or closure","Y","21NYBCH|NY871151-01","476930","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY871151","SOUND BEACH POA - WEST","No advisory or closure","Y","21NYBCH|NY871151-01","476931","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY572777","SOUND VIEW BEACH ASSOCIATION","No advisory or closure","Y","21NYBCH|NY572777-01","476740","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","SUFFOLK","2016","NY572777","SOUND VIEW BEACH ASSOCIATION","No advisory or closure","Y","21NYBCH|NY572777-01","476741","Rain Advisory","29-JUL-16","30-JUL-16","2","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY650888","SOUNDSIDE BEACH","No advisory or closure","Y","21NYBCH|NY650888-01","476840","Rain Advisory","26-JUL-16","27-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY650888","SOUNDSIDE BEACH","No advisory or closure","Y","21NYBCH|NY650888-01","476841","Rain Advisory","29-JUL-16","30-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
"NY","NASSAU","2016","NY650888","SOUNDSIDE BEACH","No advisory or closure","Y","21NYBCH|NY650888-01","476839","Rain Advisory","05-JUL-16","06-JUL-16","1","100","24","24","RAINFALL","-","PREEMPT","-","STORM","-"
